Trip id,Starttime,Stoptime,Bikeid,Tripduration,From station id,From station name,To station id,To station name,Usertype
20621214,7/10/2016 0:24,7/10/2016 11:04,70051,38403,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
20621217,7/10/2016 0:24,7/10/2016 11:09,70461,38667,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1017,21st St & Penn Ave,Customer
20621225,7/10/2016 0:26,7/10/2016 0:37,70193,648,1017,21st St & Penn Ave,1018,37th St & Butler St,Customer
20621288,7/10/2016 0:43,7/10/2016 0:50,70233,449,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1022,Liberty Ave & S Millvale Ave (West Penn Hospital),Subscriber
20621342,7/10/2016 0:58,7/10/2016 1:03,70208,334,1046,S 25th St & E Carson St,1048,S 18th St & Sidney St,Customer
20622425,7/10/2016 3:25,7/10/2016 3:34,70189,552,1041,Fifth Ave & S Bouquet St,1023,Liberty Ave & Baum Blvd,Customer
20624378,7/10/2016 5:03,7/10/2016 5:38,70016,2075,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1038,Boulevard of the Allies & Parkview Ave,Subscriber
20625516,7/10/2016 5:37,7/10/2016 7:47,70170,7751,1039,Atwood St & Bates St,1046,S 25th St & E Carson St,Customer
20625527,7/10/2016 5:38,7/10/2016 7:46,70210,7727,1039,Atwood St & Bates St,1046,S 25th St & E Carson St,Customer
20628201,7/10/2016 6:39,7/10/2016 6:42,70197,152,1037,Frew St & Schenley Dr,1037,Frew St & Schenley Dr,Customer
20630712,7/10/2016 7:28,7/10/2016 7:40,70143,702,1019,42nd St & Butler St,1016,17th St & Penn Ave,Subscriber
20631528,7/10/2016 7:42,7/10/2016 7:47,70218,308,1041,Fifth Ave & S Bouquet St,1034,Ellsworth Ave & N Neville St,Subscriber
20631805,7/10/2016 7:47,7/10/2016 8:29,70143,2519,1016,17th St & Penn Ave,1019,42nd St & Butler St,Subscriber
20631889,7/10/2016 7:48,7/10/2016 8:15,70400,1627,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1008,Centre Ave & PPG Paints Arena,Subscriber
20632743,7/10/2016 8:03,7/10/2016 8:22,70016,1098,1038,Boulevard of the Allies & Parkview Ave,1004,First Ave & B St (T Station),Subscriber
20634662,7/10/2016 8:38,7/10/2016 9:04,70178,1528,1021,Taylor St & Liberty Ave,1021,Taylor St & Liberty Ave,Subscriber
20634884,7/10/2016 8:42,7/10/2016 9:59,70396,4577,1011,Fort Duquesne Blvd & 7th St,1013,Isabella St & Federal St (PNC Park),Customer
20634917,7/10/2016 8:43,7/10/2016 9:59,70134,4580,1011,Fort Duquesne Blvd & 7th St,1013,Isabella St & Federal St (PNC Park),Customer
20635634,7/10/2016 8:55,7/10/2016 9:38,70015,2574,1017,21st St & Penn Ave,1017,21st St & Penn Ave,Customer
20635685,7/10/2016 8:56,7/10/2016 9:38,70219,2528,1017,21st St & Penn Ave,1017,21st St & Penn Ave,Customer
20637405,7/10/2016 9:25,7/10/2016 9:57,70158,1952,1033,Ivy St & Walnut St   ,1001,Forbes Ave & Market Square,Customer
20637638,7/10/2016 9:29,7/10/2016 9:33,70011,248,1003,First Ave & Smithfield St (Art Institute),1004,First Ave & B St (T Station),Subscriber
20638122,7/10/2016 9:37,7/10/2016 9:40,70312,174,1003,First Ave & Smithfield St (Art Institute),1004,First Ave & B St (T Station),Subscriber
20638177,7/10/2016 9:38,7/10/2016 9:58,70255,1165,1044,Zulema St & Coltart Ave,1003,First Ave & Smithfield St (Art Institute),Subscriber
20638243,7/10/2016 9:39,7/10/2016 10:38,70369,3493,1029,Alder St & S Highland Ave,1026,Penn Ave & S Whitfield St,Customer
20638347,7/10/2016 9:41,7/11/2016 8:03,70465,80513,1029,Alder St & S Highland Ave,,Pittsburgh - S Whitfield St & Baum Blvd,Customer
20638952,7/10/2016 9:52,7/10/2016 11:10,70031,4670,1009,12th St & Penn Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
20638924,7/10/2016 9:52,7/10/2016 12:44,70244,10353,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
20638993,7/10/2016 9:53,7/10/2016 12:45,70347,10313,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
20639277,7/10/2016 9:58,7/10/2016 11:24,70234,5163,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
20639350,7/10/2016 9:59,7/10/2016 11:21,70075,4893,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
20640101,7/10/2016 10:13,7/10/2016 11:13,70471,3588,1044,Zulema St & Coltart Ave,1044,Zulema St & Coltart Ave,Customer
20640223,7/10/2016 10:16,7/10/2016 10:54,70142,2327,1011,Fort Duquesne Blvd & 7th St,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
20640316,7/10/2016 10:17,7/10/2016 10:37,70283,1153,1038,Boulevard of the Allies & Parkview Ave,1003,First Ave & Smithfield St (Art Institute),Subscriber
20640418,7/10/2016 10:19,7/10/2016 10:56,70243,2190,1011,Fort Duquesne Blvd & 7th St,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
20640491,7/10/2016 10:20,7/10/2016 10:40,70158,1149,1001,Forbes Ave & Market Square,1046,S 25th St & E Carson St,Customer
20640807,7/10/2016 10:26,7/10/2016 11:45,70175,4714,1050,Healthy Ride Hub,1050,Healthy Ride Hub,Subscriber
20640834,7/10/2016 10:27,7/10/2016 10:48,70020,1284,1025,Penn Ave & N Fairmount St,1013,Isabella St & Federal St (PNC Park),Subscriber
20640853,7/10/2016 10:27,7/10/2016 11:30,70060,3802,1013,Isabella St & Federal St (PNC Park),1001,Forbes Ave & Market Square,Customer
20640852,7/10/2016 10:27,7/10/2016 11:31,70345,3827,1013,Isabella St & Federal St (PNC Park),1001,Forbes Ave & Market Square,Customer
20640875,7/10/2016 10:27,7/10/2016 12:09,70269,6131,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
20640840,7/10/2016 10:27,7/10/2016 12:14,70171,6418,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
20641030,7/10/2016 10:30,7/10/2016 10:33,70160,165,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
20641016,7/10/2016 10:30,7/10/2016 10:49,70320,1170,1015,Federal St & E North Ave,1009,12th St & Penn Ave,Customer
20641132,7/10/2016 10:32,7/10/2016 10:47,70249,897,1015,Federal St & E North Ave,1009,12th St & Penn Ave,Customer
20641147,7/10/2016 10:32,7/10/2016 15:09,70498,16630,1019,42nd St & Butler St,1019,42nd St & Butler St,Customer
20641272,7/10/2016 10:34,7/10/2016 10:53,70333,1107,1006,Ross St & Sixth Ave (Steel Plaza T Station),1013,Isabella St & Federal St (PNC Park),Customer
20641326,7/10/2016 10:35,7/10/2016 10:49,70022,799,1002,Third Ave & Wood St,1016,17th St & Penn Ave,Subscriber
20641287,7/10/2016 10:35,7/10/2016 10:53,70199,1094,1006,Ross St & Sixth Ave (Steel Plaza T Station),1013,Isabella St & Federal St (PNC Park),Customer
20641349,7/10/2016 10:36,7/10/2016 10:48,70085,771,1002,Third Ave & Wood St,1016,17th St & Penn Ave,Subscriber
20641408,7/10/2016 10:37,7/10/2016 11:31,70472,3244,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1040,Bigelow Blvd & Fifth Ave,Subscriber
20642144,7/10/2016 10:49,7/10/2016 11:13,70356,1480,1049,S 12th St & E Carson St,1019,42nd St & Butler St,Subscriber
20642405,7/10/2016 10:53,7/10/2016 11:18,70067,1537,1001,Forbes Ave & Market Square,1012,North Shore Trail & Fort Duquesne Bridge,Customer
20642404,7/10/2016 10:53,7/10/2016 11:19,70094,1555,1001,Forbes Ave & Market Square,1012,North Shore Trail & Fort Duquesne Bridge,Customer
20642401,7/10/2016 10:53,7/10/2016 11:19,70387,1566,1001,Forbes Ave & Market Square,1012,North Shore Trail & Fort Duquesne Bridge,Customer
20642403,7/10/2016 10:53,7/10/2016 16:00,70130,18420,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,Customer
20642470,7/10/2016 10:54,7/10/2016 11:22,70305,1660,1024,S Negley Ave & Baum Blvd,1018,37th St & Butler St,Customer
20642460,7/10/2016 10:54,7/10/2016 11:22,70427,1690,1024,S Negley Ave & Baum Blvd,1018,37th St & Butler St,Customer
20642781,7/10/2016 10:59,7/10/2016 11:12,70257,771,1018,37th St & Butler St,1009,12th St & Penn Ave,Customer
20642999,7/10/2016 11:03,7/10/2016 11:11,70280,477,1039,Atwood St & Bates St,1045,S 27th St & Sidney St. (Southside Works),Subscriber
20643142,7/10/2016 11:05,7/10/2016 12:03,70163,3448,1012,North Shore Trail & Fort Duquesne Bridge,1013,Isabella St & Federal St (PNC Park),Customer
20643156,7/10/2016 11:06,7/10/2016 11:35,70410,1798,1034,Ellsworth Ave & N Neville St,1017,21st St & Penn Ave,Customer
20643186,7/10/2016 11:06,7/10/2016 12:03,70446,3424,1012,North Shore Trail & Fort Duquesne Bridge,1013,Isabella St & Federal St (PNC Park),Customer
20643263,7/10/2016 11:07,7/10/2016 12:03,70198,3355,1012,North Shore Trail & Fort Duquesne Bridge,1013,Isabella St & Federal St (PNC Park),Customer
20643651,7/10/2016 11:14,7/10/2016 11:46,70395,1920,1014,Ridge Ave & Brighton Rd (CCAC),1023,Liberty Ave & Baum Blvd,Subscriber
20643859,7/10/2016 11:17,7/10/2016 11:31,70429,857,1013,Isabella St & Federal St (PNC Park),1003,First Ave & Smithfield St (Art Institute),Subscriber
20643901,7/10/2016 11:17,7/10/2016 12:22,70344,3853,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
20644323,7/10/2016 11:25,7/10/2016 13:00,70125,5675,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
20644582,7/10/2016 11:29,7/11/2016 11:37,70122,86878,1026,Penn Ave & S Whitfield St,1034,Ellsworth Ave & N Neville St,Subscriber
20644636,7/10/2016 11:30,7/10/2016 12:51,70448,4810,1024,S Negley Ave & Baum Blvd,1000,Liberty Ave & Stanwix St,Customer
20644790,7/10/2016 11:33,7/10/2016 12:34,70247,3620,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
20644848,7/10/2016 11:34,7/10/2016 12:21,70134,2826,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
20644844,7/10/2016 11:34,7/10/2016 12:33,70160,3553,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
20644849,7/10/2016 11:34,7/10/2016 13:56,70084,8521,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
20644969,7/10/2016 11:36,7/10/2016 12:11,70016,2112,1004,First Ave & B St (T Station),1039,Atwood St & Bates St,Customer
20644933,7/10/2016 11:36,7/10/2016 12:11,70102,2126,1004,First Ave & B St (T Station),1039,Atwood St & Bates St,Subscriber
20644949,7/10/2016 11:36,7/10/2016 12:22,70090,2777,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
20644936,7/10/2016 11:36,7/10/2016 12:23,70230,2848,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
20645011,7/10/2016 11:37,7/10/2016 13:19,70071,6115,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
20645064,7/10/2016 11:38,7/10/2016 11:43,70224,331,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
20645113,7/10/2016 11:38,7/10/2016 12:21,70399,2553,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
20645312,7/10/2016 11:42,7/10/2016 12:45,70158,3816,1046,S 25th St & E Carson St,1045,S 27th St & Sidney St. (Southside Works),Customer
20645430,7/10/2016 11:43,7/10/2016 12:45,70210,3720,1046,S 25th St & E Carson St,1045,S 27th St & Sidney St. (Southside Works),Customer
20645485,7/10/2016 11:44,7/10/2016 13:19,70280,5672,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
20645543,7/10/2016 11:45,7/10/2016 12:54,70225,4160,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
20645942,7/10/2016 11:52,7/10/2016 15:17,70306,12347,1033,Ivy St & Walnut St   ,1033,Ivy St & Walnut St   ,Customer
20646054,7/10/2016 11:53,7/10/2016 12:01,70279,475,1014,Ridge Ave & Brighton Rd (CCAC),1013,Isabella St & Federal St (PNC Park),Customer
20646380,7/10/2016 11:59,7/10/2016 12:52,70253,3165,1015,Federal St & E North Ave,1015,Federal St & E North Ave,Customer
20646396,7/10/2016 11:59,7/10/2016 13:52,70249,6797,1009,12th St & Penn Ave,1009,12th St & Penn Ave,Subscriber
20646381,7/10/2016 11:59,7/10/2016 15:48,70348,13763,1049,S 12th St & E Carson St,1049,S 12th St & E Carson St,Customer
20646455,7/10/2016 12:00,7/10/2016 13:40,70275,5976,1013,Isabella St & Federal St (PNC Park),1019,42nd St & Butler St,Customer
20646444,7/10/2016 12:00,7/10/2016 13:40,70199,6035,1013,Isabella St & Federal St (PNC Park),1019,42nd St & Butler St,Customer
20646430,7/10/2016 12:00,7/11/2016 7:42,70493,70929,1009,12th St & Penn Ave,1009,12th St & Penn Ave,Subscriber
20646609,7/10/2016 12:03,7/10/2016 12:29,70471,1578,1044,Zulema St & Coltart Ave,1001,Forbes Ave & Market Square,Subscriber
20646688,7/10/2016 12:04,7/10/2016 12:09,70392,358,1048,S 18th St & Sidney St,1045,S 27th St & Sidney St. (Southside Works),Subscriber
20646807,7/10/2016 12:05,7/10/2016 12:48,70059,2525,1034,Ellsworth Ave & N Neville St,1051,Transit,Customer
20646865,7/10/2016 12:06,7/10/2016 12:47,70088,2430,1034,Ellsworth Ave & N Neville St,1051,Transit,Customer
20646927,7/10/2016 12:07,7/10/2016 12:11,70083,245,1025,Penn Ave & N Fairmount St,1026,Penn Ave & S Whitfield St,Customer
20646979,7/10/2016 12:08,7/10/2016 12:12,70337,255,1003,First Ave & Smithfield St (Art Institute),1001,Forbes Ave & Market Square,Subscriber
20647244,7/10/2016 12:12,7/10/2016 13:02,70356,2989,1019,42nd St & Butler St,1014,Ridge Ave & Brighton Rd (CCAC),Customer
20647316,7/10/2016 12:13,7/10/2016 12:33,70335,1177,1045,S 27th St & Sidney St. (Southside Works),1051,Transit,Customer
20647276,7/10/2016 12:13,7/10/2016 13:02,70363,2955,1019,42nd St & Butler St,1014,Ridge Ave & Brighton Rd (CCAC),Customer
20647700,7/10/2016 12:19,7/11/2016 11:04,70273,81879,1046,S 25th St & E Carson St,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
20648187,7/10/2016 12:27,7/10/2016 12:43,70461,965,1017,21st St & Penn Ave,1013,Isabella St & Federal St (PNC Park),Customer
20648249,7/10/2016 12:28,7/10/2016 12:47,70140,1144,1016,17th St & Penn Ave,1013,Isabella St & Federal St (PNC Park),Customer
20648239,7/10/2016 12:28,7/10/2016 12:49,70103,1254,1016,17th St & Penn Ave,1013,Isabella St & Federal St (PNC Park),Customer
20648332,7/10/2016 12:29,7/10/2016 13:24,70094,3310,1012,North Shore Trail & Fort Duquesne Bridge,1001,Forbes Ave & Market Square,Customer
20648392,7/10/2016 12:30,7/10/2016 12:47,70085,1056,1016,17th St & Penn Ave,1013,Isabella St & Federal St (PNC Park),Customer
20648383,7/10/2016 12:30,7/10/2016 13:24,70304,3262,1012,North Shore Trail & Fort Duquesne Bridge,1001,Forbes Ave & Market Square,Customer
20648752,7/10/2016 12:36,7/10/2016 13:13,70191,2227,1048,S 18th St & Sidney St,1045,S 27th St & Sidney St. (Southside Works),Customer
20648824,7/10/2016 12:37,7/10/2016 14:24,70337,6421,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,Customer
20648869,7/10/2016 12:38,7/10/2016 14:23,70104,6329,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,Customer
20648872,7/10/2016 12:38,7/10/2016 14:24,70018,6376,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,Customer
20649019,7/10/2016 12:40,7/10/2016 13:21,70250,2428,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Customer
20649011,7/10/2016 12:40,7/10/2016 14:23,70302,6179,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,Customer
20649064,7/10/2016 12:41,7/10/2016 13:22,70462,2428,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Customer
20649063,7/10/2016 12:41,7/10/2016 15:07,70314,8725,1045,S 27th St & Sidney St. (Southside Works),1017,21st St & Penn Ave,Customer
20649126,7/10/2016 12:43,7/10/2016 15:06,70422,8587,1045,S 27th St & Sidney St. (Southside Works),1017,21st St & Penn Ave,Customer
20649158,7/10/2016 12:43,7/10/2016 17:31,70198,17299,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
20649172,7/10/2016 12:44,7/10/2016 12:53,70385,571,1007,Stevenson St & Forbes Ave,1007,Stevenson St & Forbes Ave,Customer
20649245,7/10/2016 12:45,7/10/2016 13:24,70482,2346,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1013,Isabella St & Federal St (PNC Park),Customer
20649316,7/10/2016 12:46,7/10/2016 13:34,70361,2845,1028,Penn Ave & Putnam St (Bakery Square),1018,37th St & Butler St,Customer
20649361,7/10/2016 12:47,7/10/2016 14:47,70052,7203,1011,Fort Duquesne Blvd & 7th St,1011,Fort Duquesne Blvd & 7th St,Customer
20649480,7/10/2016 12:49,7/10/2016 12:52,70403,180,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1023,Liberty Ave & Baum Blvd,Subscriber
20649496,7/10/2016 12:49,7/10/2016 13:55,70047,3954,1000,Liberty Ave & Stanwix St,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
20649523,7/10/2016 12:50,7/10/2016 13:30,70336,2418,1015,Federal St & E North Ave,1045,S 27th St & Sidney St. (Southside Works),Subscriber
20649530,7/10/2016 12:50,7/10/2016 13:41,70379,3047,1028,Penn Ave & Putnam St (Bakery Square),1018,37th St & Butler St,Customer
20649564,7/10/2016 12:51,7/10/2016 14:07,70305,4601,1018,37th St & Butler St,1018,37th St & Butler St,Customer
20649640,7/10/2016 12:52,7/10/2016 13:25,70395,1987,1023,Liberty Ave & Baum Blvd,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),Customer
20649629,7/10/2016 12:52,7/10/2016 14:12,70234,4779,1047,S 22nd St & E Carson St,1048,S 18th St & Sidney St,Customer
20649698,7/10/2016 12:53,7/10/2016 14:11,70120,4693,1047,S 22nd St & E Carson St,1048,S 18th St & Sidney St,Customer
20649750,7/10/2016 12:54,7/10/2016 13:22,70155,1687,1049,S 12th St & E Carson St,1012,North Shore Trail & Fort Duquesne Bridge,Customer
20649833,7/10/2016 12:56,7/10/2016 13:24,70146,1700,1019,42nd St & Butler St,1013,Isabella St & Federal St (PNC Park),Subscriber
20649882,7/10/2016 12:56,7/10/2016 13:38,70092,2500,1001,Forbes Ave & Market Square,1033,Ivy St & Walnut St   ,Customer
20649847,7/10/2016 12:56,7/10/2016 15:31,70484,9293,1047,S 22nd St & E Carson St,1048,S 18th St & Sidney St,Customer
20649925,7/10/2016 12:57,7/10/2016 13:37,70352,2420,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Customer
20649958,7/10/2016 12:58,7/10/2016 13:36,70060,2321,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Customer
20650059,7/10/2016 12:59,7/10/2016 13:06,70213,404,1015,Federal St & E North Ave,1013,Isabella St & Federal St (PNC Park),Customer
20650040,7/10/2016 12:59,7/10/2016 13:48,70184,2961,1007,Stevenson St & Forbes Ave,1001,Forbes Ave & Market Square,Customer
20650143,7/10/2016 13:01,7/10/2016 13:51,70022,3037,1016,17th St & Penn Ave,1012,North Shore Trail & Fort Duquesne Bridge,Subscriber
20650168,7/10/2016 13:01,7/10/2016 14:53,70134,6714,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
20650229,7/10/2016 13:02,7/10/2016 13:17,70202,876,1009,12th St & Penn Ave,1015,Federal St & E North Ave,Customer
20650210,7/10/2016 13:02,7/10/2016 13:44,70042,2523,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
20650237,7/10/2016 13:02,7/10/2016 13:47,70332,2702,1007,Stevenson St & Forbes Ave,1001,Forbes Ave & Market Square,Customer
20650249,7/10/2016 13:03,7/10/2016 13:17,70447,844,1009,12th St & Penn Ave,1015,Federal St & E North Ave,Customer
20650298,7/10/2016 13:03,7/10/2016 13:53,70112,2965,1016,17th St & Penn Ave,1012,North Shore Trail & Fort Duquesne Bridge,Customer
20650421,7/10/2016 13:05,7/10/2016 13:38,70068,1974,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1019,42nd St & Butler St,Customer
20650416,7/10/2016 13:05,7/10/2016 13:46,70109,2436,1007,Stevenson St & Forbes Ave,1001,Forbes Ave & Market Square,Customer
20650443,7/10/2016 13:06,7/10/2016 13:46,70129,2438,1007,Stevenson St & Forbes Ave,1001,Forbes Ave & Market Square,Customer
20650567,7/10/2016 13:07,7/10/2016 14:29,70144,4898,1046,S 25th St & E Carson St,1045,S 27th St & Sidney St. (Southside Works),Customer
20650559,7/10/2016 13:07,7/10/2016 14:56,70142,6514,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
20650659,7/10/2016 13:09,7/10/2016 13:16,70167,402,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1033,Ivy St & Walnut St   ,Customer
20650758,7/10/2016 13:11,7/10/2016 13:30,70467,1156,1033,Ivy St & Walnut St   ,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Subscriber
20650748,7/10/2016 13:11,7/10/2016 13:30,70283,1190,1003,First Ave & Smithfield St (Art Institute),1045,S 27th St & Sidney St. (Southside Works),Subscriber
20650768,7/10/2016 13:11,7/10/2016 13:37,70281,1556,1009,12th St & Penn Ave,1013,Isabella St & Federal St (PNC Park),Subscriber
20650844,7/10/2016 13:12,7/10/2016 16:05,70138,10350,1011,Fort Duquesne Blvd & 7th St,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
20650859,7/10/2016 13:13,7/10/2016 13:25,70212,751,1011,Fort Duquesne Blvd & 7th St,1013,Isabella St & Federal St (PNC Park),Customer
